# IPsum Threat Intelligence Feed
# (https://github.com/stamparm/ipsum)
#
# Last update: Wed, 05 Aug 2026 03:00:53 +0200
#
# IP	number of (black)lists
#
66.240.223.240	6
69.6.234.27	6
71.6.135.131	6
71.6.199.23	6
71.6.232.24	6
74.249.128.189	6
77.106.78.215	6
78.135.111.5	6
79.72.57.232	6
79.104.0.82	6
81.22.51.64	6
83.97.78.224	6
83.239.84.130	6
85.19.195.12	6
85.216.81.75	6
85.217.140.3	6
85.217.149.70	6
85.217.149.72	6
85.217.149.73	6
86.54.31.32	6
87.103.126.54	6
87.117.32.22	6
88.205.172.170	6
91.92.40.202	6
91.92.42.147	6
91.92.47.208	6
92.118.39.50	6
92.118.39.71	6
92.154.95.236	6
93.174.95.106	6
95.47.246.223	6
95.87.248.223	6
95.181.232.51	6
95.215.0.144	6
101.36.104.242	6
101.36.108.175	6
101.47.8.187	6
101.47.50.15	6
103.55.89.5	6
103.63.101.24	6
103.69.96.120	6
103.99.214.211	6
103.189.234.96	6
104.218.164.192	6
104.218.165.188	6
107.150.105.5	6
107.175.227.45	6
108.165.164.23	6
109.105.209.5	6
109.233.21.109	6
114.30.180.58	6
116.114.84.246	6
118.122.87.186	6
118.193.69.177	6
120.48.7.234	6
120.193.9.169	6
121.178.185.141	6
121.179.93.147	6
122.180.242.27	6
122.187.226.21	6
123.129.245.249	6
123.253.162.254	6
125.21.59.218	6
125.69.76.148	6
125.139.124.120	6
131.0.190.152	6
135.235.196.148	6
135.237.126.135	6
147.185.132.21	6
147.185.132.24	6
147.185.132.64	6
147.185.132.67	6
147.185.132.87	6
147.185.132.108	6
147.185.132.141	6
147.185.132.159	6
147.185.132.174	6
147.185.132.177	6
147.185.132.225	6
152.42.164.200	6
154.144.243.93	6
157.230.18.133	6
157.230.98.155	6
158.51.96.38	6
159.192.137.133	6
161.118.212.147	6
162.216.149.149	6
165.154.10.165	6
165.154.162.193	6
165.154.205.128	6
165.232.114.23	6
167.71.61.157	6
167.94.146.48	6
167.94.146.57	6
167.94.146.58	6
167.94.146.60	6
167.94.146.63	6
167.148.33.174	6
168.144.242.95	6
171.25.193.78	6
172.94.9.64	6
172.174.200.225	6
172.212.200.188	6
172.236.228.222	6
178.216.165.187	6
179.176.210.17	6
179.181.133.153	6
179.184.85.167	6
179.184.218.49	6
182.53.207.106	6
182.73.164.228	6
182.78.112.158	6
182.93.50.90	6
182.253.221.210	6
184.162.211.213	6
184.168.21.211	6
185.177.72.12	6
185.177.72.30	6
185.177.72.68	6
185.180.141.42	6
185.180.141.47	6
185.226.197.12	6
185.226.197.13	6
186.153.121.14	6
186.215.107.189	6
186.239.41.74	6
187.8.64.94	6
188.122.37.97	6
188.219.104.210	6
189.56.0.19	6
190.129.122.185	6
192.42.116.14	6
192.42.116.15	6
192.42.116.16	6
192.248.150.180	6
192.253.248.148	6
193.24.211.204	6
193.32.162.42	6
193.32.162.84	6
193.138.195.134	6
193.141.65.199	6
194.164.107.4	6
195.178.110.217	6
195.178.110.227	6
195.178.110.228	6
195.178.110.232	6
195.182.16.23	6
196.216.81.126	6
197.242.170.10	6
198.98.53.110	6
199.45.154.59	6
199.45.154.60	6
199.45.154.61	6
199.45.154.70	6
199.45.154.114	6
199.45.154.119	6
199.45.155.66	6
199.45.155.72	6
199.45.155.81	6
199.45.155.85	6
199.45.155.90	6
199.45.155.103	6
200.216.172.182	6
200.232.114.71	6
202.29.225.158	6
203.110.233.225	6
203.121.40.210	6
203.145.143.163	6
203.198.173.145	6
203.252.10.3	6
209.38.232.190	6
209.38.237.32	6
210.206.24.237	6
210.211.122.97	6
211.20.14.156	6
213.154.80.51	6
216.57.110.81	6
218.13.26.42	6
218.17.176.80	6
218.157.179.170	6
220.180.107.193	6
222.107.156.227	6
222.186.68.153	6
223.85.251.55	6
91.196.152.12	6
1.34.229.12	5
2.26.83.186	5
2.57.122.209	5
3.83.16.103	5
3.85.30.112	5
3.85.57.190	5
3.89.113.104	5
3.89.231.206	5
3.93.76.26	5
3.129.187.38	5
4.157.250.195	5
4.184.238.149	5
4.223.73.90	5
4.232.185.87	5
5.89.75.194	5
5.99.196.202	5
5.101.64.6	5
5.175.136.100	5
8.134.157.132	5
8.209.97.27	5
8.211.44.115	5
8.211.194.45	5
8.216.5.111	5
8.216.16.144	5
8.219.150.15	5
13.86.106.3	5
13.86.113.74	5
13.86.116.180	5
13.89.121.32	5
13.89.125.17	5
13.89.125.19	5
13.89.125.27	5
14.29.170.54	5
14.29.214.161	5
14.29.248.43	5
14.103.118.61	5
14.225.206.171	5
14.225.206.187	5
14.225.217.138	5
15.235.192.186	5
18.212.229.32	5
18.218.118.203	5
20.14.72.151	5
20.14.74.210	5
20.14.88.205	5
20.14.94.72	5
20.14.95.138	5
20.15.163.174	5
20.15.201.64	5
20.15.225.63	5
20.15.225.72	5
20.29.21.25	5
20.29.23.70	5
20.46.251.132	5
20.55.88.105	5
20.64.96.40	5
20.64.96.205	5
20.64.97.78	5
20.64.104.9	5
20.64.104.31	5
20.64.104.79	5
20.64.104.195	5
20.64.105.115	5
20.64.105.121	5
20.64.105.126	5
20.64.105.148	5
20.64.105.206	5
20.64.105.238	5
20.64.105.253	5
20.64.106.38	5
20.65.136.10	5
20.65.137.167	5
20.65.144.62	5
20.65.153.128	5
20.65.154.237	5
20.65.184.116	5
20.65.192.67	5
20.65.192.98	5
20.65.193.35	5
20.65.193.66	5
20.65.193.83	5
20.65.193.94	5
20.65.193.233	5
20.65.193.243	5
20.65.194.16	5
20.65.194.60	5
20.65.194.87	5
20.65.194.112	5
20.65.194.116	5
20.65.194.161	5
20.65.194.169	5
20.65.195.46	5
20.65.195.113	5
20.65.217.120	5
20.80.88.134	5
20.80.88.209	5
20.80.104.232	5
20.83.27.89	5
20.98.153.37	5
20.106.57.141	5
20.106.196.31	5
20.115.83.250	5
20.115.90.159	5
20.118.32.171	5
20.118.224.96	5
20.127.157.56	5
20.163.1.17	5
20.163.2.151	5
20.163.10.187	5
20.163.14.130	5
20.163.14.140	5
20.163.15.130	5
20.163.15.173	5
20.163.15.247	5
20.163.20.206	5
20.163.32.79	5
20.163.33.221	5
20.163.57.99	5
20.163.61.136	5
20.168.13.44	5
20.169.51.3	5
20.169.104.211	5
20.169.105.0	5
20.169.105.57	5
20.171.8.86	5
20.171.8.157	5
20.172.70.65	5
20.186.232.151	5
20.192.5.254	5
20.221.56.85	5
20.221.56.179	5
20.221.58.154	5
20.221.68.159	5
20.221.72.95	5
23.129.64.155	5
23.254.222.201	5
24.207.66.154	5
27.8.44.168	5
27.79.2.21	5
27.79.6.221	5
27.155.92.28	5
27.223.98.117	5
31.14.32.5	5
31.59.175.12	5
31.70.71.228	5
31.132.90.3	5
31.173.4.22	5
31.173.29.136	5
31.208.108.219	5
31.208.242.130	5
34.14.79.90	5
34.22.121.160	5
34.38.228.106	5
34.52.164.69	5
34.53.184.22	5
34.53.202.45	5
34.62.13.113	5
34.62.204.183	5
34.71.30.159	5
34.72.42.51	5
34.79.49.4	5
34.93.128.179	5
34.94.4.247	5
34.124.225.147	5
34.156.126.43	5
34.156.170.224	5
34.156.245.53	5
34.207.109.220	5
35.130.111.146	5
35.202.9.133	5
35.203.210.45	5
35.203.210.100	5
35.203.210.123	5
35.203.210.193	5
35.203.210.196	5
35.203.210.228	5
35.203.210.231	5
35.203.211.16	5
35.203.211.37	5
35.203.211.99	5
35.205.117.214	5
35.205.192.10	5
35.246.80.146	5
36.64.68.99	5
36.64.131.68	5
36.67.6.139	5
36.103.243.179	5
36.135.92.36	5
36.135.93.37	5
36.139.229.71	5
36.154.134.146	5
37.120.213.13	5
37.204.111.153	5
37.208.46.131	5
38.76.208.19	5
39.164.91.67	5
40.74.212.73	5
40.80.201.49	5
40.80.206.215	5
40.80.207.25	5
40.119.26.30	5
40.124.116.126	5
40.124.173.251	5
40.124.174.61	5
41.111.172.25	5
41.215.146.195	5
42.1.65.123	5
42.51.37.22	5
43.128.3.201	5
43.128.111.31	5
43.153.114.203	5
43.155.134.4	5
43.156.71.43	5
43.156.115.92	5
44.201.116.222	5
44.211.62.153	5
44.212.15.65	5
45.14.134.197	5
45.33.12.122	5
45.33.12.214	5
45.33.14.197	5
45.33.109.8	5
45.33.109.18	5
45.42.215.69	5
45.56.79.53	5
45.64.134.75	5
45.70.131.21	5
45.71.28.80	5
45.77.61.56	5
45.79.5.11	5
45.79.181.179	5
45.79.181.251	5
45.79.207.71	5
45.79.207.111	5
45.79.207.181	5
45.79.207.252	5
45.120.216.232	5
45.148.10.25	5
45.148.10.67	5
45.148.10.125	5
45.148.10.183	5
45.148.10.238	5
45.148.10.240	5
45.153.34.71	5
45.153.34.117	5
45.153.34.151	5
45.156.87.34	5
45.156.87.70	5
45.156.87.147	5
45.156.87.192	5
45.156.128.52	5
45.156.128.66	5
45.156.128.77	5
45.156.128.78	5
45.156.128.101	5
45.156.128.113	5
45.156.128.114	5
45.156.128.121	5
45.156.128.169	5
45.156.128.170	5
45.156.129.61	5
45.156.129.62	5
45.156.129.75	5
45.156.129.78	5
45.156.129.85	5
45.156.129.91	5
45.156.129.97	5
45.156.129.98	5
45.156.129.105	5
45.156.129.161	5
45.156.129.172	5
45.156.129.175	5
45.156.129.186	5
45.177.210.193	5
45.194.70.249	5
45.194.70.251	5
45.249.246.17	5
46.39.239.86	5
46.101.107.202	5
46.101.114.183	5
46.101.171.85	5
46.101.234.181	5
47.16.97.10	5
47.76.63.164	5
47.77.182.54	5
47.250.80.158	5
47.250.174.4	5
47.251.122.225	5
47.252.16.44	5
47.254.50.220	5
49.72.213.251	5
49.84.226.219	5
49.124.149.20	5
50.84.211.204	5
50.114.172.201	5
50.223.176.171	5
51.75.64.35	5
51.77.221.142	5
51.89.166.236	5
51.159.125.208	5
51.162.194.94	5
51.195.149.120	5
51.254.103.32	5
52.23.168.237	5
52.91.228.25	5
52.91.252.11	5
52.146.21.82	5
52.165.81.251	5
52.165.89.103	5
52.180.137.14	5
52.180.144.125	5
52.207.215.86	5
52.233.193.61	5
52.248.43.121	5
54.38.109.115	5
54.91.228.244	5
54.146.217.235	5
54.204.71.163	5
54.204.76.69	5
54.204.116.159	5
54.208.198.178	5
54.234.183.96	5
54.235.52.37	5
57.129.15.177	5
57.129.47.135	5
57.131.27.43	5
57.134.136.41	5
57.151.98.114	5
58.30.60.250	5
58.211.39.86	5
59.24.28.114	5
59.24.133.197	5
59.37.13.66	5
60.166.8.174	5
60.171.135.254	5
60.172.54.36	5
60.173.105.206	5
60.173.164.3	5
60.174.39.82	5
60.174.72.198	5
60.175.91.53	5
60.199.224.55	5
60.214.127.246	5
61.19.69.203	5
61.186.136.36	5
62.146.235.70	5
64.23.143.121	5
64.62.156.10	5
64.62.156.38	5
64.62.156.66	5
64.62.156.80	5
64.62.156.108	5
64.62.156.122	5
64.62.156.132	5
64.62.156.152	5
64.62.156.162	5
64.62.156.192	5
64.62.156.202	5
64.62.156.222	5
64.62.197.62	5
64.62.197.77	5
64.62.197.92	5
64.62.197.107	5
64.62.197.137	5
64.62.197.152	5
64.62.197.167	5
64.62.197.182	5
64.62.197.197	5
64.62.197.212	5
64.72.74.162	5
64.225.30.2	5
64.227.108.146	5
65.20.133.56	5
65.20.161.126	5
65.20.233.110	5
65.49.1.10	5
65.49.1.24	5
65.49.1.38	5
65.49.1.52	5
65.49.1.94	5
65.49.1.108	5
65.49.1.122	5
65.49.1.132	5
65.49.1.142	5
65.49.1.152	5
65.49.1.172	5
65.49.1.212	5
65.49.1.232	5
65.49.20.66	5
65.49.20.69	5
65.181.127.40	5
66.132.172.32	5
66.132.172.33	5
66.132.172.34	5
66.132.172.35	5
66.132.172.36	5
66.132.172.37	5
66.132.172.39	5
66.132.172.40	5
66.132.172.46	5
66.132.172.47	5
66.132.172.100	5
66.132.172.102	5
66.132.172.107	5
66.132.172.109	5
66.132.172.110	5
66.132.172.111	5
66.132.172.128	5
66.132.172.129	5
66.132.172.133	5
66.132.172.138	5
66.132.172.141	5
66.132.172.143	5
66.132.172.177	5
66.132.172.178	5
66.132.172.180	5
66.132.172.181	5
66.132.172.184	5
66.132.172.185	5
66.132.172.186	5
66.132.172.188	5
66.132.172.189	5
66.132.172.190	5
66.132.172.193	5
66.132.172.195	5
66.132.172.196	5
66.132.172.201	5
66.132.172.207	5
66.132.172.209	5
66.132.172.212	5
66.132.172.215	5
66.132.172.218	5
66.132.172.222	5
66.132.172.223	5
66.132.186.161	5
66.132.186.162	5
66.132.186.167	5
66.132.186.168	5
66.132.186.170	5
66.132.186.171	5
66.132.186.172	5
66.132.186.174	5
66.132.186.179	5
66.132.186.180	5
66.132.186.183	5
66.132.186.184	5
66.132.186.187	5
66.132.186.192	5
66.132.186.195	5
66.132.186.198	5
66.132.186.201	5
66.132.186.203	5
66.132.186.205	5
66.132.186.206	5
66.132.195.31	5
66.132.195.33	5
66.132.195.35	5
66.132.195.40	5
66.132.195.42	5
66.132.195.44	5
66.132.195.45	5
66.132.195.47	5
66.132.195.51	5
66.132.195.56	5
66.132.195.57	5
66.132.195.64	5
66.132.195.73	5
66.132.195.76	5
66.132.195.84	5
66.132.195.85	5
66.132.195.86	5
66.132.195.87	5
66.132.195.88	5
66.132.195.90	5
66.132.195.91	5
66.132.195.92	5
66.132.195.93	5
66.132.195.95	5
66.132.195.97	5
66.132.195.104	5
66.132.195.105	5
66.132.195.106	5
66.132.195.110	5
66.132.195.111	5
66.132.195.113	5
66.132.195.114	5
66.132.195.115	5
66.132.195.116	5
66.132.195.117	5
66.132.195.119	5
66.132.195.121	5
66.132.195.123	5
66.132.195.125	5
66.132.224.79	5
66.132.224.80	5
66.132.224.82	5
66.132.224.84	5
66.132.224.86	5
66.132.224.87	5
66.132.224.89	5
66.132.224.93	5
66.132.224.94	5
66.132.224.223	5
66.132.224.224	5
66.132.224.226	5
66.132.224.228	5
66.132.224.229	5
66.132.224.230	5
66.132.224.233	5
66.132.224.236	5
66.132.224.237	5
66.240.192.138	5
66.240.219.146	5
66.240.236.109	5
66.240.236.116	5
66.240.236.119	5
68.183.68.14	5
68.183.234.194	5
68.196.144.185	5
68.233.116.124	5
69.5.7.218	5
69.5.23.222	5
69.49.246.176	5
69.164.217.74	5
70.120.203.193	5
71.6.134.236	5
71.6.146.130	5
71.6.199.87	5
71.6.232.22	5
71.6.232.30	5
72.14.178.148	5
74.82.47.5	5
74.91.200.217	5
74.94.234.151	5
74.235.140.14	5
74.235.185.122	5
74.249.178.25	5
76.49.199.97	5
76.132.238.43	5
77.239.124.102	5
77.239.124.247	5
77.239.124.248	5
78.134.49.171	5
80.66.83.43	5
80.67.172.162	5
80.82.77.202	5
80.94.95.211	5
80.233.77.136	5
80.253.31.232	5
81.13.62.77	5
81.19.219.215	5
81.192.46.45	5
81.214.75.248	5
82.29.129.87	5
82.156.162.176	5
82.209.148.60	5
83.168.110.23	5
85.51.235.230	5
85.217.140.1	5
85.217.140.4	5
85.217.140.6	5
85.217.140.9	5
85.217.140.10	5
85.217.140.11	5
85.217.140.19	5
85.217.140.22	5
85.217.149.10	5
85.217.149.12	5
85.217.149.28	5
85.217.149.30	5
85.217.149.33	5
85.217.149.34	5
85.217.149.41	5
85.217.149.45	5
85.217.149.48	5
85.217.149.49	5
85.217.149.50	5
85.217.149.52	5
85.217.149.55	5
85.217.149.56	5
85.217.149.58	5
85.217.149.60	5
85.217.149.63	5
85.217.149.66	5
87.106.29.151	5
87.229.254.207	5
88.147.30.59	5
88.151.33.203	5
89.23.103.207	5
89.126.211.166	5
89.248.168.227	5
89.248.172.10	5
90.84.168.147	5
90.230.168.26	5
91.92.40.19	5
91.92.40.23	5
91.92.40.52	5
91.92.40.151	5
91.92.40.217	5
91.92.42.10	5
91.92.42.126	5
91.92.42.133	5
91.92.47.6	5
91.92.47.66	5
91.92.47.90	5
91.92.47.140	5
91.219.196.17	5
91.232.247.229	5
92.5.66.49	5
92.27.101.99	5
92.118.39.49	5
92.118.39.204	5
92.118.39.213	5
92.118.39.214	5
92.218.122.20	5
93.241.232.14	5
94.16.17.140	5
94.102.49.155	5
94.102.49.193	5
94.154.43.46	5
94.154.43.56	5
94.154.43.244	5
94.182.168.149	5
94.237.111.75	5
95.35.29.192	5
95.79.108.51	5
95.84.137.185	5
96.1.40.151	5
96.78.175.41	5
97.74.6.204	5
97.93.43.157	5
98.122.215.23	5
100.53.142.137	5
100.54.143.192	5
100.59.0.92	5
100.59.195.187	5
101.96.192.88	5
101.100.216.61	5
102.88.137.213	5
102.90.34.90	5
102.140.97.134	5
102.210.82.20	5
102.210.148.41	5
102.210.148.92	5
103.19.196.230	5
103.24.212.42	5
103.26.136.173	5
103.29.185.162	5
103.30.40.129	5
103.43.191.43	5
103.68.52.210	5
103.85.85.175	5
103.88.76.27	5
103.93.37.178	5
103.97.101.25	5
103.109.186.231	5
103.159.51.70	5
103.176.20.115	5
103.187.146.107	5
103.194.106.230	5
103.194.243.199	5
103.200.25.198	5
103.203.57.2	5
103.207.9.246	5
103.210.22.17	5
103.213.238.91	5
103.214.63.76	5
103.230.176.152	5
103.237.144.204	5
103.250.10.63	5
103.250.11.156	5
103.251.143.14	5
104.28.233.73	5
104.130.124.205	5
104.143.77.9	5
104.168.12.8	5
104.199.2.114	5
104.208.108.166	5
104.225.250.214	5
104.244.72.115	5
104.248.255.35	5
104.252.127.62	5
106.74.128.226	5
106.75.10.60	5
106.75.167.149	5
106.251.244.178	5
107.0.200.227	5
107.21.191.211	5
107.150.101.128	5
107.150.105.10	5
107.150.117.219	5
107.167.34.125	5
107.173.241.217	5
108.178.17.26	5
109.70.100.8	5
109.91.4.177	5
109.105.209.2	5
109.105.209.12	5
109.105.209.14	5
109.105.209.15	5
109.105.210.62	5
109.105.210.64	5
109.105.210.65	5
109.105.210.68	5
109.105.210.72	5
109.105.210.73	5
109.105.210.75	5
109.241.134.137	5
110.14.192.20	5
110.49.76.244	5
110.227.215.90	5
111.26.6.111	5
111.26.62.37	5
111.26.62.46	5
111.26.63.83	5
111.26.67.36	5
111.26.80.229	5
111.26.115.124	5
111.39.206.23	5
111.42.175.101	5
111.53.8.101	5
111.70.23.248	5
111.70.32.11	5
111.70.32.51	5
111.70.33.165	5
111.171.125.94	5
112.25.140.211	5
112.26.101.76	5
112.31.93.229	5
112.74.38.239	5
112.194.142.167	5
113.11.34.221	5
113.31.182.32	5
113.177.27.200	5
113.219.177.95	5
114.30.223.119	5
114.96.86.176	5
114.98.63.18	5
115.56.238.174	5
115.68.208.117	5
115.140.161.61	5
115.190.173.91	5
115.191.32.57	5
115.231.78.11	5
115.248.8.65	5
116.48.143.166	5
116.48.150.115	5
116.99.171.175	5
116.105.73.162	5
116.110.0.87	5
116.110.145.63	5
116.110.209.234	5
117.34.85.168	5
117.39.63.46	5
117.50.195.206	5
117.69.255.239	5
117.158.166.73	5
117.164.191.217	5
117.211.77.86	5
118.26.37.105	5
118.26.104.179	5
118.26.110.171	5
118.37.214.187	5
118.39.219.45	5
118.45.101.159	5
118.70.178.158	5
118.145.104.105	5
118.193.33.216	5
118.193.36.63	5
118.193.43.158	5
118.193.59.142	5
118.193.61.179	5
118.193.65.175	5
118.194.249.186	5
118.194.250.245	5
118.196.56.74	5
118.196.68.35	5
119.160.166.237	5
119.192.219.77	5
119.200.229.33	5
120.48.11.36	5
120.48.14.39	5
120.48.22.219	5
120.48.125.245	5
120.52.92.90	5
120.224.15.67	5
120.224.242.78	5
121.128.84.224	5
121.131.220.157	5
121.159.71.249	5
122.160.142.194	5
122.166.253.226	5
122.168.194.41	5
122.184.124.46	5
122.185.44.206	5
122.187.229.12	5
122.187.240.209	5
122.187.244.198	5
122.224.164.194	5
123.1.147.204	5
123.58.196.28	5
123.58.207.140	5
123.58.215.196	5
124.88.174.143	5
124.156.173.135	5
124.174.77.133	5
124.239.129.2	5
124.239.169.52	5
125.35.109.214	5
125.122.102.148	5
125.130.102.172	5
125.142.37.91	5
128.1.44.38	5
128.14.226.191	5
128.14.232.142	5
128.14.232.186	5
128.185.187.2	5
128.199.118.234	5
128.203.203.196	5
128.203.204.165	5
129.45.84.119	5
129.45.84.205	5
129.151.171.7	5
130.12.180.52	5
130.131.162.82	5
131.161.249.165	5
131.186.50.157	5
132.148.132.251	5
134.122.93.100	5
134.209.229.174	5
135.119.96.82	5
135.119.96.127	5
135.119.112.69	5
135.119.112.115	5
135.119.112.180	5
135.233.96.197	5
135.233.112.115	5
135.237.123.227	5
135.237.125.122	5
135.237.126.2	5
135.237.126.18	5
135.237.126.160	5
135.237.126.195	5
135.237.126.219	5
135.237.127.14	5
136.228.161.66	5
136.232.11.10	5
138.122.164.206	5
138.197.39.208	5
139.59.64.225	5
139.59.128.17	5
144.202.92.17	5
145.249.109.110	5
146.70.194.252	5
146.190.153.30	5
147.182.177.180	5
147.182.225.86	5
147.185.132.10	5
147.185.132.22	5
147.185.132.30	5
147.185.132.31	5
147.185.132.37	5
147.185.132.43	5
147.185.132.45	5
147.185.132.49	5
147.185.132.54	5
147.185.132.61	5
147.185.132.70	5
147.185.132.75	5
147.185.132.78	5
147.185.132.81	5
147.185.132.85	5
147.185.132.93	5
147.185.132.96	5
147.185.132.99	5
147.185.132.100	5
147.185.132.112	5
147.185.132.120	5
147.185.132.123	5
147.185.132.126	5
147.185.132.129	5
147.185.132.135	5
147.185.132.152	5
147.185.132.153	5
147.185.132.165	5
147.185.132.171	5
147.185.132.178	5
147.185.132.191	5
147.185.132.192	5
147.185.132.204	5
147.185.132.211	5
147.185.132.230	5
147.185.132.240	5
147.185.132.243	5
147.185.133.44	5
147.185.133.53	5
147.185.133.62	5
147.185.133.101	5
147.185.133.114	5
147.185.133.186	5
147.185.133.214	5
147.185.133.227	5
148.72.64.140	5
148.153.188.254	5
149.202.50.58	5
150.107.38.5	5
150.107.38.251	5
150.109.254.122	5
150.241.244.100	5
152.32.140.20	5
152.32.151.121	5
152.32.173.15	5
152.32.174.171	5
152.32.178.47	5
152.32.182.41	5
152.32.201.119	5
152.32.202.244	5
152.32.205.193	5
152.32.206.74	5
152.32.207.42	5
152.32.207.172	5
152.32.207.179	5
152.32.212.41	5
152.32.225.11	5
152.32.225.99	5
152.32.247.23	5
152.42.227.8	5
152.52.198.42	5
152.53.225.147	5
153.0.158.118	5
153.37.177.219	5
154.57.209.199	5
154.65.30.24	5
154.92.23.249	5
154.221.25.99	5
156.225.1.30	5
156.229.163.164	5
156.239.224.104	5
157.20.215.123	5
157.230.141.197	5
157.230.239.134	5
158.94.211.16	5
158.94.211.32	5
158.94.211.213	5
158.158.41.79	5
159.65.126.241	5
159.65.143.47	5
159.75.119.142	5
159.192.133.140	5
159.223.217.240	5
159.224.132.77	5
160.30.157.214	5
160.191.50.87	5
161.35.23.211	5
161.35.198.220	5
162.215.213.210	5
162.216.149.27	5
162.216.149.68	5
162.216.149.184	5
162.216.149.216	5
162.216.149.237	5
162.216.150.20	5
162.216.150.26	5
162.216.150.32	5
162.216.150.34	5
162.216.150.93	5
162.216.150.149	5
162.216.150.156	5
162.216.150.180	5
162.216.150.192	5
162.216.150.234	5
162.240.20.137	5
162.243.116.182	5
163.7.3.26	5
163.7.9.194	5
164.92.129.176	5
164.92.133.160	5
164.92.161.148	5
164.92.238.87	5
164.92.240.151	5
165.1.66.43	5
165.22.69.38	5
165.22.70.229	5
165.101.222.19	5
165.154.6.75	5
165.154.11.37	5
165.154.11.202	5
165.154.11.210	5
165.154.11.225	5
165.154.40.42	5
165.154.41.13	5
165.154.41.47	5
165.154.41.97	5
165.154.163.10	5
165.154.163.113	5
165.154.164.24	5
165.154.206.204	5
165.154.206.250	5
165.154.235.9	5
165.154.236.104	5
165.173.21.44	5
165.232.148.95	5
167.94.146.50	5
167.94.146.51	5
167.94.146.52	5
167.94.146.54	5
167.94.146.55	5
167.172.106.184	5
168.138.90.7	5
168.144.65.188	5
170.64.167.72	5
171.25.158.47	5
171.25.158.50	5
171.25.158.74	5
171.25.158.82	5
